HealthTopic;Population;Indicator;Unit;Time;RegionCode;RegionName;NumValue;TxtValue
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;R - resistant isolates, percentage  ;%;2021;SK;Slovakia;61,19402985;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;AT;Austria;56;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;BE;Belgium;162;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;BG;Bulgaria;48;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;CY;Cyprus;17;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;CZ;Czechia;57;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;DE;Germany;575;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;DK;Denmark;95;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;EE;Estonia;4;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;EL;Greece;40;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;ES;Spain;40;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;FI;Finland;46;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;FR;France;695;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;HR;Croatia;1;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;HU;Hungary;241;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;IE;Ireland;64;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;IS;Iceland;8;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;IT;Italy;332;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;LT;Lithuania;12;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;LU;Luxembourg;8;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;LV;Latvia;17;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;MT;Malta;16;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;NL;Netherlands;180;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;NO;Norway;41;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;PL;Poland;128;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;PT;Portugal;60;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;RO;Romania;25;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;SE;Sweden;135;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;SI;Slovenia;41;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;S - susceptible isolates;N;2021;SK;Slovakia;48;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;AT;Austria;70;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;BE;Belgium;167;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;BG;Bulgaria;217;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;CY;Cyprus;216;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;CZ;Czechia;122;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;DE;Germany;605;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;DK;Denmark;102;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;EE;Estonia;5;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;EL;Greece;1377;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;ES;Spain;93;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;FI;Finland;47;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;FR;France;720;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;HR;Croatia;407;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;HU;Hungary;1445;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;IE;Ireland;66;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;IS;Iceland;8;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;IT;Italy;2734;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;LT;Lithuania;360;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;LU;Luxembourg;8;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;LV;Latvia;82;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;MT;Malta;16;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;NL;Netherlands;185;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;NO;Norway;42;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;PL;Poland;826;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;PT;Portugal;67;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;RO;Romania;386;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;SE;Sweden;138;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;SI;Slovenia;124;
Antimicrobial resistance;Acinetobacter spp.|Carbapenems;Total tested isolates;N;2021;SK;Slovakia;134;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;AT;Austria;7;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;BE;Belgium;2;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;BG;Bulgaria;156;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;CY;Cyprus;190;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;CZ;Czechia;62;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;DE;Germany;16;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;DK;Denmark;6;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;EE;Estonia;1;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;EL;Greece;1153;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;ES;Spain;49;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;FI;Finland;1;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;FR;France;15;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;HR;Croatia;396;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;HU;Hungary;1144;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;IE;Ireland;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;IS;Iceland;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;IT;Italy;2244;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;LT;Lithuania;325;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;LV;Latvia;42;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;MT;Malta;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;NL;Netherlands;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;NO;Norway;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;PL;Poland;530;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;PT;Portugal;5;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;RO;Romania;301;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;SE;Sweden;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;SI;Slovenia;83;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates;N;2021;SK;Slovakia;72;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;AT;Austria;10;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;BE;Belgium;1,53846153;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;71,88940092;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;CY;Cyprus;88,78504672;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;CZ;Czechia;50,81967213;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;DE;Germany;2,93040293;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;DK;Denmark;6,06060606;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;EE;Estonia;-;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;EL;Greece;91,362916;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;ES;Spain;53,26086956;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;FI;Finland;2,12765957;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;FR;France;2,39616613;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;HR;Croatia;98,50746268;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;HU;Hungary;80,0559832;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;IE;Ireland;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;IS;Iceland;-;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;IT;Italy;84,71121177;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;LT;Lithuania;92,85714285;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;-;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;LV;Latvia;70;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;MT;Malta;-;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;NL;Netherlands;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;NO;Norway;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;PL;Poland;67,00379266;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;PT;Portugal;8,47457627;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;RO;Romania;89,85074626;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;SE;Sweden;0;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;SI;Slovenia;66,93548387;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);R - resistant isolates, percentage  ;%;2021;SK;Slovakia;53,73134328;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;AT;Austria;70;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;BE;Belgium;130;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;BG;Bulgaria;217;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;CY;Cyprus;214;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;CZ;Czechia;122;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;DE;Germany;546;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;DK;Denmark;99;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;EE;Estonia;2;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;EL;Greece;1262;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;ES;Spain;92;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;FI;Finland;47;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;FR;France;626;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;HR;Croatia;402;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;HU;Hungary;1429;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;IE;Ireland;56;
Antimicrobial resistance;Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems);Total tested isolates;N;2021;IS;Iceland;8;
